"test_id","PM2.5","PM10","O3"
"dongsi_aq#0",70.070182800293,251.764785766602,42.1318778991699
"dongsi_aq#1",173.349807739258,175.828033447266,36.8866004943848
"dongsi_aq#2",38.2780647277832,105.679039001465,38.2913093566895
"dongsi_aq#3",49.3178176879883,191.433685302734,63.5944061279297
"dongsi_aq#4",37.6086959838867,124.486297607422,79.9118576049805
"dongsi_aq#5",11.5912780761719,70.7838287353516,96.9961471557617
"dongsi_aq#6",17.4208393096924,101.099761962891,96.6343154907227
"dongsi_aq#7",28.8024120330811,70.7471771240234,72.8054733276367
"dongsi_aq#8",35.7724533081055,156.242202758789,88.2574310302734
"dongsi_aq#9",20.1558418273926,159.513458251953,109.273727416992
"dongsi_aq#10",50.0381050109863,204.093185424805,112.218719482422
"dongsi_aq#11",124.943328857422,184.289443969727,84.0786437988281
"dongsi_aq#12",71.5998077392578,78.9450073242188,73.5635757446289
"dongsi_aq#13",64.4170074462891,105.635925292969,55.4395866394043
"dongsi_aq#14",112.462982177734,157.690475463867,46.968578338623
"dongsi_aq#15",33.9201583862305,42.3804893493652,63.7173118591309
"dongsi_aq#16",34.0583381652832,131.06184387207,74.5385360717773
"dongsi_aq#17",89.7011413574219,97.0807342529297,45.9995765686035
"dongsi_aq#18",62.7986755371094,175.525283813477,75.2013397216797
"dongsi_aq#19",48.7925872802734,81.7610244750977,28.8876724243164
"dongsi_aq#20",112.52271270752,51.9125747680664,54.208137512207
"dongsi_aq#21",80.4799346923828,241.15348815918,14.0141181945801
"dongsi_aq#22",27.3772087097168,171.146224975586,28.7737922668457
"dongsi_aq#23",23.0857009887695,203.422546386719,12.5748996734619
"dongsi_aq#24",20.7309761047363,162.65055847168,11.8928670883179
"dongsi_aq#25",84.9707183837891,67.741584777832,3.36871814727783
"dongsi_aq#26",45.6224212646484,45.9261054992676,51.3700103759766
"dongsi_aq#27",17.1515502929688,68.7053070068359,73.168586730957
"dongsi_aq#28",47.8748016357422,99.7278823852539,57.7673873901367
"dongsi_aq#29",56.9158134460449,40.5746803283691,74.0378799438477
"dongsi_aq#30",58.171875,124.91089630127,76.4320526123047
"dongsi_aq#31",58.7282981872559,54.0201416015625,94.0014419555664
"dongsi_aq#32",36.7188568115234,100.630897521973,153.135787963867
"dongsi_aq#33",0,83.3126373291016,127.124382019043
"dongsi_aq#34",48.3889198303223,181.117263793945,132.861129760742
"dongsi_aq#35",18.1144237518311,121.100769042969,47.9363479614258
"dongsi_aq#36",32.0438766479492,148.412933349609,55.2736625671387
"dongsi_aq#37",68.3392105102539,190.80158996582,66.9425964355469
"dongsi_aq#38",76.1355743408203,154.066009521484,63.1744956970215
"dongsi_aq#39",79.8561401367188,208.11213684082,65.4774169921875
"dongsi_aq#40",55.3345794677734,118.362373352051,67.7839584350586
