"test_id","PM2.5","PM10","O3"
"dongsi_aq#0",11.8002157211304,127.194152832031,81.3008880615234
"dongsi_aq#1",13.6879272460938,179.634490966797,113.271713256836
"dongsi_aq#2",11.3819971084595,77.1928176879883,52.7573776245117
"dongsi_aq#3",12.5763778686523,121.840354919434,30.3764629364014
"dongsi_aq#4",8.30321979522705,165.091567993164,69.8371734619141
"dongsi_aq#5",10.2666063308716,153.234619140625,27.4032592773438
"dongsi_aq#6",7.81756448745728,44.8540534973145,44.263599395752
"dongsi_aq#7",7.35977649688721,166.525146484375,54.2175750732422
"dongsi_aq#8",10.8282041549683,87.2015380859375,20.8403587341309
"dongsi_aq#9",15.9937419891357,83.3755874633789,8.4960241317749
"dongsi_aq#10",9.50069236755371,117.244079589844,16.8223476409912
"dongsi_aq#11",10.9938058853149,26.0141658782959,8.12990474700928
"dongsi_aq#12",7.66677331924438,256.163330078125,11.338812828064
"dongsi_aq#13",24.0765018463135,101.277122497559,17.637975692749
"dongsi_aq#14",30.0087757110596,76.9958572387695,0
"dongsi_aq#15",23.0665702819824,280.975616455078,2.94757437705994
"dongsi_aq#16",13.7902278900146,349.301239013672,9.151780128479
"dongsi_aq#17",11.1913805007935,354.4423828125,19.7037792205811
"dongsi_aq#18",11.2580146789551,159.255798339844,36.1570816040039
"dongsi_aq#19",11.3224143981934,135.285583496094,47.1071166992188
"dongsi_aq#20",10.5601606369019,64.1536560058594,29.3356781005859
"dongsi_aq#21",12.4517955780029,54.7109489440918,42.4813079833984
"dongsi_aq#22",13.7236032485962,134.405242919922,36.1527824401855
"dongsi_aq#23",7.62851524353027,145.274780273438,63.2276611328125
"dongsi_aq#24",9.60133457183838,168.109954833984,91.0444641113281
"dongsi_aq#25",10.446346282959,181.995697021484,79.2938842773438
"dongsi_aq#26",13.3319082260132,172.149154663086,31.516939163208
"dongsi_aq#27",12.9437475204468,131.99089050293,65.76318359375
"dongsi_aq#28",14.2174196243286,304.916900634766,86.6248168945312
"dongsi_aq#29",11.7633829116821,128.212127685547,47.8123550415039
"dongsi_aq#30",11.7787008285522,200.229873657227,6.61347436904907
"dongsi_aq#31",17.7051029205322,156.727340698242,0
"dongsi_aq#32",13.6855373382568,169.40885925293,5.13009929656982
"dongsi_aq#33",14.636775970459,84.4109039306641,9.50988388061523
"dongsi_aq#34",16.5678043365479,141.394485473633,49.2453689575195
"dongsi_aq#35",15.873309135437,157.481796264648,11.034031867981
"dongsi_aq#36",15.739917755127,181.881149291992,6.93991994857788
"dongsi_aq#37",15.9240703582764,136.996505737305,12.5073013305664
"dongsi_aq#38",15.3859758377075,375.443969726562,21.0420799255371
"dongsi_aq#39",6.31156206130981,121.580490112305,15.8042087554932
"dongsi_aq#40",18.4979553222656,24.0908012390137,9.43833160400391
"dongsi_aq#41",17.9378566741943,50.2935066223145,32.0453109741211
"dongsi_aq#42",13.5833339691162,52.8223686218262,57.1408767700195
"dongsi_aq#43",12.201286315918,25.6665706634521,42.5046882629395
"dongsi_aq#44",10.9191694259644,34.4702949523926,36.3864212036133
"dongsi_aq#45",17.8905372619629,38.5039291381836,43.5039939880371
"dongsi_aq#46",18.8590621948242,42.2516784667969,69.7056198120117
"dongsi_aq#47",18.8989715576172,48.0989875793457,52.4795074462891
"tiantan_aq#0",121.007759094238,72.4261627197266,63.0340042114258
"tiantan_aq#1",66.2133026123047,95.8246307373047,55.7009201049805
"tiantan_aq#2",109.253868103027,38.2725982666016,56.4752731323242
"tiantan_aq#3",98.3389129638672,70.0209274291992,57.8700180053711
"tiantan_aq#4",68.1870574951172,97.2577819824219,40.2491455078125
"tiantan_aq#5",94.1404342651367,98.6032562255859,21.0982112884521
"tiantan_aq#6",16.9102897644043,197.759613037109,41.7925338745117
"tiantan_aq#7",79.9707107543945,132.553253173828,22.5561695098877
"tiantan_aq#8",40.5685043334961,126.657211303711,9.19624328613281
"tiantan_aq#9",25.2179908752441,107.655212402344,9.46394538879395
"tiantan_aq#10",71.9888610839844,89.8977737426758,15.1230325698853
"tiantan_aq#11",35.8635482788086,131.913619995117,18.1669425964355
"tiantan_aq#12",142.841293334961,83.3404312133789,13.1790609359741
"tiantan_aq#13",104.879806518555,87.0128707885742,20.8568344116211
"tiantan_aq#14",90.7719039916992,118.343955993652,0.729744553565979
"tiantan_aq#15",198.326416015625,106.885147094727,2.58145475387573
"tiantan_aq#16",215.720596313477,149.987380981445,7.24982070922852
"tiantan_aq#17",331.919494628906,123.681549072266,3.48993611335754
"tiantan_aq#18",67.3224258422852,117.484878540039,16.2763557434082
"tiantan_aq#19",80.1341781616211,139.207946777344,9.99943542480469
"tiantan_aq#20",30.952075958252,140.316802978516,18.9851264953613
"tiantan_aq#21",30.3736705780029,105.51651763916,48.8077659606934
"tiantan_aq#22",69.1420745849609,125.076698303223,45.0500717163086
"tiantan_aq#23",66.0470886230469,140.839263916016,45.5476722717285
"tiantan_aq#24",69.388557434082,92.8761367797852,50.659740447998
"tiantan_aq#25",79.1081237792969,223.891571044922,90.5180053710938
"tiantan_aq#26",120.050384521484,263.763061523438,13.8384437561035
"tiantan_aq#27",86.8143615722656,414.652435302734,38.1097221374512
"tiantan_aq#28",161.380065917969,354.749786376953,31.2235450744629
"tiantan_aq#29",119.819267272949,586.234069824219,12.3619241714478
"tiantan_aq#30",75.5912475585938,155.669525146484,21.3560562133789
"tiantan_aq#31",80.2334823608398,208.834701538086,52.9957885742188
"tiantan_aq#32",68.4574356079102,181.741134643555,42.9640350341797
"tiantan_aq#33",46.7808799743652,148.234329223633,49.2245140075684
"tiantan_aq#34",52.4455413818359,251.658172607422,33.7026329040527
"tiantan_aq#35",54.218692779541,123.801795959473,13.1896705627441
"tiantan_aq#36",71.6251831054688,99.3352966308594,13.9304246902466
