"test_id","PM2.5","PM10","O3"
"dongsi_aq#0",58.416015625,37.4430122375488,12.0593338012695
"dongsi_aq#1",47.758171081543,74.4813613891602,12.1735639572144
"dongsi_aq#2",40.3639259338379,89.485710144043,19.6709423065186
"dongsi_aq#3",77.6675872802734,52.6044731140137,14.3582801818848
"dongsi_aq#4",85.4842987060547,165.091567993164,9.28986549377441
"dongsi_aq#5",65.7053756713867,167.073913574219,14.6396045684814
"dongsi_aq#6",110.836250305176,86.4718017578125,29.0993461608887
"dongsi_aq#7",56.9820098876953,38.8524169921875,75.219352722168
"dongsi_aq#8",92.7689743041992,52.2424926757812,16.2417697906494
"dongsi_aq#9",96.3855056762695,84.9223022460938,2.57068347930908
"dongsi_aq#10",101.229431152344,109.948669433594,0
"dongsi_aq#11",119.372566223145,79.1920471191406,8.88602352142334
"dongsi_aq#12",112.52995300293,113.397911071777,16.1281185150146
"dongsi_aq#13",81.8780059814453,89.8180389404297,13.1711111068726
"dongsi_aq#14",118.340148925781,85.4138412475586,1.0920991897583
"dongsi_aq#15",82.9687423706055,55.4676666259766,0
"dongsi_aq#16",72.6790237426758,66.1062622070312,0
"dongsi_aq#17",75.1569747924805,114.226272583008,24.6507511138916
"dongsi_aq#18",66.274528503418,159.255798339844,36.9403266906738
"dongsi_aq#19",127.889282226562,200.591903686523,23.7777976989746
"dongsi_aq#20",121.814437866211,57.9071311950684,12.4560432434082
"dongsi_aq#21",53.9235191345215,61.2618942260742,45.4689025878906
"dongsi_aq#22",88.4289627075195,125.546478271484,53.0001792907715
"dongsi_aq#23",85.8306198120117,146.937301635742,33.2862815856934
"dongsi_aq#24",69.8981170654297,166.505477905273,60.2210006713867
"dongsi_aq#25",111.780136108398,175.594253540039,72.8930511474609
"dongsi_aq#26",125.074295043945,225.664764404297,5.29283285140991
"dongsi_aq#27",167.359069824219,142.961715698242,66.7737045288086
"dongsi_aq#28",151.641677856445,114.294914245605,56.536304473877
"dongsi_aq#29",149.028274536133,180.438735961914,48.3941421508789
"dongsi_aq#30",13.6999664306641,219.817565917969,54.9805793762207
"dongsi_aq#31",106.113304138184,129.460525512695,64.2113800048828
"dongsi_aq#32",192.743194580078,189.349472045898,16.9576206207275
"dongsi_aq#33",179.490478515625,67.5920639038086,5.02031421661377
"dongsi_aq#34",174.744766235352,402.150634765625,22.9718952178955
"dongsi_aq#35",164.949630737305,316.688751220703,14.0686960220337
"dongsi_aq#36",224.596496582031,174.030426025391,21.089879989624
"dongsi_aq#37",217.497848510742,273.579406738281,15.9292058944702
"dongsi_aq#38",195.957427978516,331.616271972656,3.26079320907593
"dongsi_aq#39",152.407318115234,118.376808166504,10.1306467056274
"dongsi_aq#40",141.568893432617,271.289611816406,14.6594934463501
"dongsi_aq#41",115.67569732666,124.465270996094,27.69167137146
"dongsi_aq#42",124.833351135254,56.7151412963867,51.1171264648438
"dongsi_aq#43",106.854759216309,30.2700443267822,33.4504508972168
"dongsi_aq#44",162.135986328125,51.8284454345703,42.6889038085938
"dongsi_aq#45",121.703620910645,51.5318603515625,45.1776924133301
"dongsi_aq#46",109.219360351562,39.2934112548828,45.246997833252
"dongsi_aq#47",152.293014526367,108.184501647949,47.1263389587402
"tiantan_aq#0",28.9012336730957,95.4728851318359,48.9827613830566
"tiantan_aq#1",28.5646228790283,100.185493469238,37.6869659423828
"tiantan_aq#2",45.9333610534668,124.044647216797,36.9257736206055
"tiantan_aq#3",0,105.78980255127,51.1995010375977
"tiantan_aq#4",68.1401748657227,91.3920593261719,19.880199432373
"tiantan_aq#5",77.4562149047852,135.226852416992,14.7164878845215
"tiantan_aq#6",46.4860382080078,109.018692016602,16.8917369842529
"tiantan_aq#7",43.1973304748535,193.176116943359,20.099479675293
"tiantan_aq#8",23.9309558868408,92.806640625,38.1412048339844
"tiantan_aq#9",35.7245140075684,176.245330810547,36.887149810791
"tiantan_aq#10",52.259220123291,149.512557983398,30.1845989227295
"tiantan_aq#11",51.0984535217285,117.46647644043,19.4595127105713
"tiantan_aq#12",52.9524993896484,109.40599822998,5.45210027694702
"tiantan_aq#13",60.2539825439453,93.7530746459961,26.9599952697754
"tiantan_aq#14",109.701202392578,86.7690658569336,5.00388145446777
"tiantan_aq#15",45.4141998291016,108.416511535645,3.43505430221558
"tiantan_aq#16",45.882251739502,160.836822509766,9.25523567199707
"tiantan_aq#17",56.2380867004395,115.766151428223,9.50281429290771
"tiantan_aq#18",67.0723114013672,107.697257995605,17.4426670074463
"tiantan_aq#19",118.133949279785,138.220855712891,21.9572353363037
"tiantan_aq#20",29.8780193328857,130.688980102539,44.3927955627441
"tiantan_aq#21",34.9962921142578,91.834831237793,46.0791053771973
"tiantan_aq#22",60.731689453125,111.368309020996,33.6483459472656
